대여소명,자치구,lat,long,LCD거치대수,text
화곡역 6번출구,강서구,37.541412,126.840225,10.0,화곡역 6번출구 (강서구)<br>거치대 수: 10.0
화곡역 1번 출구 앞,강서구,37.542099,126.840218,10.0,화곡역 1번 출구 앞 (강서구)<br>거치대 수: 10.0
화곡본동시장 버스정류장,강서구,37.542751,126.842621,7.0,화곡본동시장 버스정류장 (강서구)<br>거치대 수: 7.0
꿈돌이공원 앞,강서구,37.546444,126.845459,8.0,꿈돌이공원 앞 (강서구)<br>거치대 수: 8.0
등촌역 7번출구,강서구,37.551109,126.863708,10.0,등촌역 7번출구 (강서구)<br>거치대 수: 10.0
강서구의회,강서구,37.546532,126.862549,10.0,강서구의회 (강서구)<br>거치대 수: 10.0
등촌2파출소,강서구,37.544788,126.862,10.0,등촌2파출소 (강서구)<br>거치대 수: 10.0
등촌2동주민센터,강서구,37.541431,126.86322,10.0,등촌2동주민센터 (강서구)<br>거치대 수: 10.0
용문사 버스정류장,강서구,37.536991,126.863365,8.0,용문사 버스정류장 (강서구)<br>거치대 수: 8.0
목동사거리 버스정류장,강서구,37.531399,126.863609,15.0,목동사거리 버스정류장 (강서구)<br>거치대 수: 15.0
곰달래 문화복지센터 1-1,강서구,37.52906,126.84848,10.0,곰달래 문화복지센터 1-1 (강서구)<br>거치대 수: 10.0
곰달래 문화복지센터 1-2,강서구,37.528919,126.848083,10.0,곰달래 문화복지센터 1-2 (강서구)<br>거치대 수: 10.0
곰달래사거리,강서구,37.530338,126.838257,10.0,곰달래사거리 (강서구)<br>거치대 수: 10.0
볏골공원,강서구,37.54147,126.84478,10.0,볏골공원 (강서구)<br>거치대 수: 10.0
신방화역환승주차장,강서구,37.567284,126.818275,13.0,신방화역환승주차장 (강서구)<br>거치대 수: 13.0
송정역 1번출구,강서구,37.56155,126.810478,10.0,송정역 1번출구 (강서구)<br>거치대 수: 10.0
마곡역1번출구,강서구,37.560234,126.823471,25.0,마곡역1번출구 (강서구)<br>거치대 수: 25.0
마곡역교차로,강서구,37.558666,126.826614,10.0,마곡역교차로 (강서구)<br>거치대 수: 10.0
"발산역 1번, 9번 인근 대여소",강서구,37.55891,126.838097,10.0,"발산역 1번, 9번 인근 대여소 (강서구)<br>거치대 수: 10.0"
기쁜우리복지관,강서구,37.56926,126.848419,10.0,기쁜우리복지관 (강서구)<br>거치대 수: 10.0
강서구청,강서구,37.550659,126.84977,8.0,강서구청 (강서구)<br>거치대 수: 8.0
가양역 8번출구,강서구,37.561035,126.854813,20.0,가양역 8번출구 (강서구)<br>거치대 수: 20.0
서서울모터리움앞,강서구,37.565853,126.846596,20.0,서서울모터리움앞 (강서구)<br>거치대 수: 20.0
양천향교역 7번출구앞,강서구,37.56768,126.840897,20.0,양천향교역 7번출구앞 (강서구)<br>거치대 수: 20.0
강서면허시험장앞,강서구,37.549694,126.819664,10.0,강서면허시험장앞 (강서구)<br>거치대 수: 10.0
공항초등학교건너편,강서구,37.562679,126.820473,10.0,공항초등학교건너편 (강서구)<br>거치대 수: 10.0
방화동강서기동대앞,강서구,37.570499,126.820084,10.0,방화동강서기동대앞 (강서구)<br>거치대 수: 10.0
마곡중학교 후문,강서구,37.568447,126.821648,20.0,마곡중학교 후문 (강서구)<br>거치대 수: 20.0
강서구립등빛도서관,강서구,37.562569,126.842461,10.0,강서구립등빛도서관 (강서구)<br>거치대 수: 10.0
마곡수명산파크3단지 교차로,강서구,37.553467,126.825928,15.0,마곡수명산파크3단지 교차로 (강서구)<br>거치대 수: 15.0
마곡엠밸리10단지 앞,강서구,37.560226,126.819069,10.0,마곡엠밸리10단지 앞 (강서구)<br>거치대 수: 10.0
염창역 1번 출구,강서구,37.547199,126.874489,8.0,염창역 1번 출구 (강서구)<br>거치대 수: 8.0
강서구보건소 (삼성디지털 프라자),강서구,37.549179,126.868797,11.0,강서구보건소 (삼성디지털 프라자) (강서구)<br>거치대 수: 11.0
염창동 새마을금고 건너편 (모닝글로리),강서구,37.550049,126.873161,8.0,염창동 새마을금고 건너편 (모닝글로리) (강서구)<br>거치대 수: 8.0
가양3동 주민센터,강서구,37.561249,126.86058,8.0,가양3동 주민센터 (강서구)<br>거치대 수: 8.0
강서구청사거리(SH타워),강서구,37.556259,126.853317,15.0,강서구청사거리(SH타워) (강서구)<br>거치대 수: 15.0
강서구청사거리(부민병원),강서구,37.556599,126.851471,9.0,강서구청사거리(부민병원) (강서구)<br>거치대 수: 9.0
대한항공 인력개발센터,강서구,37.554379,126.857536,15.0,대한항공 인력개발센터 (강서구)<br>거치대 수: 15.0
수명중?고교,강서구,37.55011,126.823677,10.0,수명중?고교 (강서구)<br>거치대 수: 10.0
개화산역 2번 출구,강서구,37.572472,126.806168,10.0,개화산역 2번 출구 (강서구)<br>거치대 수: 10.0
마곡엠밸리 15단지(1502동) 건너편,강서구,37.557468,126.82972,15.0,마곡엠밸리 15단지(1502동) 건너편 (강서구)<br>거치대 수: 15.0
농수산식품공사 (강서지사),강서구,37.551044,126.818497,10.0,농수산식품공사 (강서지사) (강서구)<br>거치대 수: 10.0
KBS 스포츠월드,강서구,37.556877,126.848808,20.0,KBS 스포츠월드 (강서구)<br>거치대 수: 20.0
KC 대학교,강서구,37.548321,126.853401,10.0,KC 대학교 (강서구)<br>거치대 수: 10.0
마곡13단지,강서구,37.55645,126.815979,15.0,마곡13단지 (강서구)<br>거치대 수: 15.0
등촌9단지,강서구,37.562901,126.849472,10.0,등촌9단지 (강서구)<br>거치대 수: 10.0
송정중학교,강서구,37.554729,126.816093,10.0,송정중학교 (강서구)<br>거치대 수: 10.0
강서수산물도매시장,강서구,37.55302,126.818367,15.0,강서수산물도매시장 (강서구)<br>거치대 수: 15.0
롯데중앙연구소,강서구,37.571381,126.828339,8.0,롯데중앙연구소 (강서구)<br>거치대 수: 8.0
마곡역 교차로(2번출구),강서구,37.560501,126.826653,10.0,마곡역 교차로(2번출구) (강서구)<br>거치대 수: 10.0
마곡역 교차로(NH농협),강서구,37.560242,126.827164,9.0,마곡역 교차로(NH농협) (강서구)<br>거치대 수: 9.0
마곡수명산파크 209동 건너편,강서구,37.555538,126.826759,10.0,마곡수명산파크 209동 건너편 (강서구)<br>거치대 수: 10.0
마곡센트럴타워 1차,강서구,37.559471,126.832077,15.0,마곡센트럴타워 1차 (강서구)<br>거치대 수: 15.0
센서텍㈜,강서구,37.563301,126.836823,10.0,센서텍㈜ (강서구)<br>거치대 수: 10.0
코오롱One&Only타워,강서구,37.564129,126.834312,20.0,코오롱One&Only타워 (강서구)<br>거치대 수: 20.0
서울식물원(문화센터) 건너편,강서구,37.568241,126.835831,15.0,서울식물원(문화센터) 건너편 (강서구)<br>거치대 수: 15.0
엘펠리체 호텔 건너편,강서구,37.560242,126.835808,20.0,엘펠리체 호텔 건너편 (강서구)<br>거치대 수: 20.0
LG 사이언스파크,강서구,37.56255,126.827438,20.0,LG 사이언스파크 (강서구)<br>거치대 수: 20.0
우장산역 3번출구,강서구,37.547821,126.836128,13.0,우장산역 3번출구 (강서구)<br>거치대 수: 13.0
개화광역환승센터,강서구,37.578449,126.798973,10.0,개화광역환승센터 (강서구)<br>거치대 수: 10.0
마곡나루역 5번출구 뒤편,강서구,37.565201,126.827316,15.0,마곡나루역 5번출구 뒤편 (강서구)<br>거치대 수: 15.0
마곡 엠밸리2단지,강서구,37.56918,126.819443,20.0,마곡 엠밸리2단지 (강서구)<br>거치대 수: 20.0
봉림교 교통섬,관악구,37.48423,126.926392,20.0,봉림교 교통섬 (관악구)<br>거치대 수: 20.0
신림동 우방아파트,관악구,37.489178,126.919273,10.0,신림동 우방아파트 (관악구)<br>거치대 수: 10.0
사당역 5번출구,관악구,37.476089,126.981331,13.0,사당역 5번출구 (관악구)<br>거치대 수: 13.0
미성동 신림체육센터,관악구,37.480251,126.914604,12.0,미성동 신림체육센터 (관악구)<br>거치대 수: 12.0
난곡 새마을금고,관악구,37.473728,126.918404,12.0,난곡 새마을금고 (관악구)<br>거치대 수: 12.0
도림천 신화교,관악구,37.475471,126.936455,25.0,도림천 신화교 (관악구)<br>거치대 수: 25.0
은천치안센터,관악구,37.483341,126.943199,20.0,은천치안센터 (관악구)<br>거치대 수: 20.0
은천로입구 가로공원,관악구,37.486225,126.935829,15.0,은천로입구 가로공원 (관악구)<br>거치대 수: 15.0
조원동 미성아파트,관악구,37.483192,126.902031,9.0,조원동 미성아파트 (관악구)<br>거치대 수: 9.0
서울대입구역 1번출구,관악구,37.480869,126.953316,10.0,서울대입구역 1번출구 (관악구)<br>거치대 수: 10.0
서울대입구역 마에스트로,관악구,37.481339,126.950645,15.0,서울대입구역 마에스트로 (관악구)<br>거치대 수: 15.0
관악동작견인차량보관소,관악구,37.484661,126.9039,10.0,관악동작견인차량보관소 (관악구)<br>거치대 수: 10.0
관악농협농산물백화점,관악구,37.479916,126.90284,15.0,관악농협농산물백화점 (관악구)<br>거치대 수: 15.0
에이스에이존빌딩,관악구,37.481705,126.950829,9.0,에이스에이존빌딩 (관악구)<br>거치대 수: 9.0
중앙동 동진빌딩,관악구,37.484257,126.954697,10.0,중앙동 동진빌딩 (관악구)<br>거치대 수: 10.0
낙성대로 입구,관악구,37.478058,126.960495,20.0,낙성대로 입구 (관악구)<br>거치대 수: 20.0
보성운수차고지 맞은편,관악구,37.464886,126.919479,10.0,보성운수차고지 맞은편 (관악구)<br>거치대 수: 10.0
관악구청교차로,관악구,37.479164,126.952583,12.0,관악구청교차로 (관악구)<br>거치대 수: 12.0
낙성대 과학전시관,관악구,37.469055,126.958145,10.0,낙성대 과학전시관 (관악구)<br>거치대 수: 10.0
영어마을 관악캠프,관악구,37.471989,126.958427,15.0,영어마을 관악캠프 (관악구)<br>거치대 수: 15.0
신림역 5번출구,관악구,37.484409,126.928909,9.0,신림역 5번출구 (관악구)<br>거치대 수: 9.0
신림역 8번출구,관악구,37.484577,126.929916,8.0,신림역 8번출구 (관악구)<br>거치대 수: 8.0
KT&G 관악지점,관악구,37.484901,126.936531,10.0,KT&G 관악지점 (관악구)<br>거치대 수: 10.0
서울신성초등학교,관악구,37.471165,126.937019,10.0,서울신성초등학교 (관악구)<br>거치대 수: 10.0
신림1교 교차로,관악구,37.478428,126.931862,12.0,신림1교 교차로 (관악구)<br>거치대 수: 12.0
미림여고입구 교차로,관악구,37.472294,126.933411,12.0,미림여고입구 교차로 (관악구)<br>거치대 수: 12.0
서울산업정보학교,관악구,37.470695,126.9422,10.0,서울산업정보학교 (관악구)<br>거치대 수: 10.0
난우길입구,관악구,37.477776,126.916756,15.0,난우길입구 (관악구)<br>거치대 수: 15.0
은천초등학교 육교,관악구,37.486359,126.942924,12.0,은천초등학교 육교 (관악구)<br>거치대 수: 12.0
낙성대역 3번출구 뒤,관악구,37.477028,126.963394,10.0,낙성대역 3번출구 뒤 (관악구)<br>거치대 수: 10.0
농협 관악문성지점,관악구,37.480721,126.909325,12.0,농협 관악문성지점 (관악구)<br>거치대 수: 12.0
인헌초교,관악구,37.47509,126.959229,10.0,인헌초교 (관악구)<br>거치대 수: 10.0
관악구 보건소,관악구,37.478626,126.951294,15.0,관악구 보건소 (관악구)<br>거치대 수: 15.0
관악우체국,관악구,37.484768,126.932877,8.0,관악우체국 (관악구)<br>거치대 수: 8.0
JK장평타워,관악구,37.476482,126.965363,10.0,JK장평타워 (관악구)<br>거치대 수: 10.0
낙성대역 1번출구,관악구,37.476295,126.964958,12.0,낙성대역 1번출구 (관악구)<br>거치대 수: 12.0
봉천역 2번출구,관악구,37.482189,126.942131,7.0,봉천역 2번출구 (관악구)<br>거치대 수: 7.0
조원동서울본병원,관악구,37.481529,126.912033,10.0,조원동서울본병원 (관악구)<br>거치대 수: 10.0
서울대입구역 5번출구,관악구,37.481548,126.952003,17.0,서울대입구역 5번출구 (관악구)<br>거치대 수: 17.0
나들목공원,관악구,37.469406,126.944511,20.0,나들목공원 (관악구)<br>거치대 수: 20.0
당곡사거리,관악구,37.48975,126.927467,10.0,당곡사거리 (관악구)<br>거치대 수: 10.0
삼성디지털프라자관악점,관악구,37.488564,126.928482,10.0,삼성디지털프라자관악점 (관악구)<br>거치대 수: 10.0
신림동걷고싶은문화의거리입구,관악구,37.487301,126.928703,10.0,신림동걷고싶은문화의거리입구 (관악구)<br>거치대 수: 10.0
보라매공원 보도육교,관악구,37.488991,126.916382,15.0,보라매공원 보도육교 (관악구)<br>거치대 수: 15.0
신대방역 2번 출구,관악구,37.487129,126.913017,19.0,신대방역 2번 출구 (관악구)<br>거치대 수: 19.0
서울대학교 정문,관악구,37.46682,126.948807,15.0,서울대학교 정문 (관악구)<br>거치대 수: 15.0
양녕로 입구,관악구,37.482189,126.946159,7.0,양녕로 입구 (관악구)<br>거치대 수: 7.0
동방1교,관악구,37.471828,126.933922,20.0,동방1교 (관악구)<br>거치대 수: 20.0
구암초등학교 버스정류장,관악구,37.489491,126.945923,10.0,구암초등학교 버스정류장 (관악구)<br>거치대 수: 10.0
대학동 고시촌,관악구,37.470467,126.938652,10.0,대학동 고시촌 (관악구)<br>거치대 수: 10.0
군자역2번출구,광진구,37.557587,127.079697,10.0,군자역2번출구 (광진구)<br>거치대 수: 10.0
광진구청 앞,광진구,37.539501,127.083,10.0,광진구청 앞 (광진구)<br>거치대 수: 10.0
중곡역 1번출구,광진구,37.565659,127.084297,15.0,중곡역 1번출구 (광진구)<br>거치대 수: 15.0
광진유진스웰,광진구,37.550488,127.108955,20.0,광진유진스웰 (광진구)<br>거치대 수: 20.0
원일교회,광진구,37.538052,127.076599,8.0,원일교회 (광진구)<br>거치대 수: 8.0
신양초교앞 교차로,광진구,37.535221,127.068398,12.0,신양초교앞 교차로 (광진구)<br>거치대 수: 12.0
영동대교 북단,광진구,37.537014,127.061096,10.0,영동대교 북단 (광진구)<br>거치대 수: 10.0
어린이회관,광진구,37.545952,127.078003,39.0,어린이회관 (광진구)<br>거치대 수: 39.0
화양사거리,광진구,37.548222,127.067879,10.0,화양사거리 (광진구)<br>거치대 수: 10.0
세종사이버대학교,광진구,37.553417,127.073196,20.0,세종사이버대학교 (광진구)<br>거치대 수: 20.0
중곡SK아파트앞,광진구,37.568649,127.08625,10.0,중곡SK아파트앞 (광진구)<br>거치대 수: 10.0
구의아리수정수센터앞,광진구,37.543705,127.093246,10.0,구의아리수정수센터앞 (광진구)<br>거치대 수: 10.0
용마사거리,광진구,37.562527,127.082275,10.0,용마사거리 (광진구)<br>거치대 수: 10.0
군자역 7번출구뒤,광진구,37.556862,127.07914,8.0,군자역 7번출구뒤 (광진구)<br>거치대 수: 8.0
광진경찰서,광진구,37.542519,127.084084,10.0,광진경찰서 (광진구)<br>거치대 수: 10.0
현대홈타운 뒷길,광진구,37.543427,127.096619,10.0,현대홈타운 뒷길 (광진구)<br>거치대 수: 10.0
건국대학교 과학관(이과대) 앞,광진구,37.541718,127.08017,10.0,건국대학교 과학관(이과대) 앞 (광진구)<br>거치대 수: 10.0
세종대학교,광진구,37.550236,127.073822,15.0,세종대학교 (광진구)<br>거치대 수: 15.0
광진정보도서관,광진구,37.550598,127.110512,8.0,광진정보도서관 (광진구)<br>거치대 수: 8.0
어린이대공원정문,광진구,37.549789,127.075928,15.0,어린이대공원정문 (광진구)<br>거치대 수: 15.0
건대입구역 사거리(롯데백화점),광진구,37.539139,127.070618,10.0,건대입구역 사거리(롯데백화점) (광진구)<br>거치대 수: 10.0
건대입구역 5번출구 뒤,광진구,37.540138,127.069283,12.0,건대입구역 5번출구 뒤 (광진구)<br>거치대 수: 12.0
중곡사거리(국민은행),광진구,37.559158,127.087517,10.0,중곡사거리(국민은행) (광진구)<br>거치대 수: 10.0
중앙농협(자양동),광진구,37.531811,127.080742,10.0,중앙농협(자양동) (광진구)<br>거치대 수: 10.0
